id,PlayerName,DraftAge,country_group,Height,Weight,Position,CSS_rank,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,po_GP,po_G,po_A,po_P,po_PIM,po_PlusMinus,sum_7yr_GP,GP_greater_than_0,sum_wk_xk,class_0_prob,LeafNode
12018,Tim Konsorada,18,CAN,73,207,R,49,71,17,28,45,36,-1,19,2,11,13,8,-4,0,no,-0.23264199999999996,0.55789959697304314,4
27586,Marian Havel,18,EURO,72,185,C,65,67,17,16,33,83,-44,0,0,0,0,0,0,0,no,2.7958790000000007,0.057547273643917388,4
40942,Kirill Sidorenko,19,EURO,76,196,R,0,45,9,3,12,16,-18,0,0,0,0,0,0,0,no,3.0455740000000007,0.045408941620631214,4
15023,Ryan Murphy,19,USA,71,185,R,0,35,7,7,14,16,-1,0,0,0,0,0,0,0,no,0.7511470000000013,0.32057142664778976,4
58479,Alexei Stonkus,18,EURO,72,192,D,29,55,5,7,12,52,-13,0,0,0,0,0,0,0,no,2.6471940000000003,0.066162166549392221,4
15684,Taylor Christie,19,CAN,75,209,D,0,37,0,2,2,40,-13,0,0,0,0,0,0,0,no,1.8094590000000008,0.14070352318920881,4
52860,Josh Morrow,19,CAN,73,207,D,0,76,10,27,37,199,-18,0,0,0,0,0,0,0,no,0.5054090000000002,0.3762703782342175,4
74,Niklas Eckerblom,18,EURO,73,209,R,91,32,15,6,21,34,-2,0,0,0,0,0,0,0,no,2.7994580000000004,0.05735347158527225,4
28376,Marc-Andre Roy,19,CAN,74,218,L,0,58,0,1,1,432,-4,5,0,0,0,0,0,0,no,1.0242259999999999,0.26420504478153867,4
20516,Mikhail Lyubushin,19,EURO,74,205,D,0,55,4,7,11,56,-10,3,0,0,0,0,-1,0,no,2.420925,0.081590914830106109,4
9574,Ilya Krikunov,18,EURO,71,179,L,52,61,18,24,42,38,-1,0,0,0,0,0,0,0,no,2.079568000000001,0.1110986220146859,4
9575,Igor Ignatushkin,18,EURO,72,194,C,80,60,5,16,21,28,-12,0,0,0,0,0,0,0,no,2.3130180000000005,0.090050539281745307,4
3218,Tuomas Mikkonen,19,EURO,74,203,L,0,29,6,11,17,29,-1,4,0,2,2,0,0,0,no,2.7390190000000008,0.060709819893319021,4
17119,Jason Kostadine,19,USA,74,185,R,0,70,8,5,13,295,-10,12,1,0,1,37,-1,0,no,-0.013981999999999536,0.50349544305466309,4
59304,Sergei Shemetov,18,EURO,73,198,L,41,43,6,8,14,76,-4,0,0,0,0,0,0,0,no,2.6108990000000003,0.068440264663068504,4
14953,Pierre-Olivier Beaulieu,18,CAN,76,216,D,0,62,4,7,11,65,-2,9,0,0,0,6,-3,0,no,0.6021700000000005,0.35384738903628288,4
58471,Francois Caron,18,CAN,75,207,D,85,68,3,17,20,99,-33,0,0,0,0,0,0,0,no,1.1844830000000008,0.23424709851774447,4
284,Christian Soderstrom,22,EURO,72,192,L,0,48,8,8,16,16,-14,0,0,0,0,0,0,0,no,2.5922680000000007,0.069637699534724165,4
58429,Steven Spencer,20,CAN,75,218,D,0,65,1,4,5,226,-3,11,0,0,0,36,-2,0,no,0.35981600000000113,0.41100410788236208,4
11718,Ned Havern,20,USA,77,201,L,0,38,6,6,12,10,-12,0,0,0,0,0,0,0,no,1.0595530000000004,0.25739488624448598,4
526,Fredrik Johansson,18,EURO,72,187,C,32,73,18,28,46,49,-2,8,3,8,11,4,0,0,no,1.8856530000000005,0.13174090658793333,4
12453,Vitali Atyushov,23,EURO,74,192,D,0,51,4,7,11,64,-15,0,0,0,0,0,0,0,no,3.034114,0.045908293859855571,4
13472,Bill Kinkel,18,USA,77,238,L,0,53,1,2,3,75,-7,1,0,0,0,0,-2,0,no,-0.15160800000000005,0.53782956840214968,4
58428,John Toffey,20,USA,75,205,C,0,24,2,3,5,4,-2,0,0,0,0,0,0,0,no,1.281247000000001,0.21733803135326402,4
15540,Trevor Hendrikx,20,CAN,74,205,D,0,68,15,33,48,100,-6,14,5,7,12,14,1,0,no,0.4563550000000003,0.38785087456540523,4
11418,Darin Olver,19,EURO,71,183,C,120,41,13,21,34,26,-3,0,0,0,0,0,0,0,no,2.883402000000001,0.052980187067944662,4
11605,Roman Teslyuk,18,EURO,73,212,D,26,70,5,9,14,118,-6,5,0,1,1,2,3,0,no,1.9427720000000002,0.12534363916751062,4
2495,Fredrik Naslund,18,EURO,77,209,L,32,72,16,25,41,14,-6,3,0,1,1,4,0,0,no,1.6424460000000003,0.16213250967956347,4
18031,Evan Schafer,19,CAN,74,220,D,56,71,3,6,9,190,-6,6,0,0,0,14,0,0,no,0.5072100000000004,0.37584779405961571,4
17817,Ned Lukacevic,18,CAN,72,203,C,107,72,19,14,33,65,-7,4,1,1,2,2,-2,0,no,0.6326930000000007,0.34690015925677065,4
1950,Oscar Hedman,18,EURO,72,212,D,22,76,17,18,35,42,-7,16,3,6,9,6,0,0,no,1.350683,0.20575873209132836,4
11526,Eric Neilson,20,CAN,74,205,R,0,50,4,11,15,194,-4,9,0,0,0,28,-1,0,no,0.6783980000000006,0.33661894613405224,4
12191,Sergei Kolosov,18,EURO,76,203,D,82,60,2,7,9,66,-3,9,1,2,3,10,0,0,no,2.437022000000001,0.080392800178421028,4
13615,Bret Nasby,18,CAN,75,187,D,79,56,0,7,7,41,-5,7,0,3,3,6,-1,0,no,1.5078400000000012,0.18125912567584399,4
9417,Dusty Collins,19,USA,75,212,C,0,36,1,6,7,30,-2,0,0,0,0,0,0,0,no,0.7755920000000015,0.31527068765476363,4
9494,Frederik Cabana,18,CAN,73,183,C,63,77,18,25,43,96,-9,0,0,0,0,0,0,0,no,0.8947360000000003,0.29013345104525834,4
18027,Jan Zapletal,18,EURO,73,183,D,55,51,2,4,6,26,-2,4,0,0,0,0,0,0,no,2.874763,0.053415311753136317,4
9497,Jean-Michel Rizk,18,CAN,73,194,R,137,75,12,19,31,89,-20,0,0,0,0,0,0,0,no,0.7956270000000004,0.31096172224216218,4
4223,Miikka Tuomainen,18,EURO,75,225,L,104,47,12,9,21,10,-2,0,0,0,0,0,0,0,no,2.191712000000001,0.10049722710223631,4
11533,Stephane Goulet,18,CAN,75,207,R,0,54,6,8,14,14,-14,5,0,0,0,2,0,0,no,0.9414640000000011,0.28060471628413447,4
2620,Emil Axelsson,18,EURO,75,223,D,47,61,5,0,5,109,-28,0,0,0,0,0,0,0,no,2.544654,0.072786456364490451,4
14564,Joe Cooper,19,CAN,72,201,R,195,34,1,0,1,66,-6,0,0,0,0,0,0,0,no,1.8189940000000007,0.13955462877360483,4
17820,Jordan Morrison,18,CAN,71,176,C,88,66,15,30,45,52,-1,0,0,0,0,0,0,0,no,0.9083620000000008,0.28733513962225832,4
11639,Jared Walker,18,CAN,75,192,L,124,67,11,8,19,34,-5,19,1,2,3,18,-6,0,no,0.4686810000000009,0.38492848069385405,4
11492,Jason Pitton,18,CAN,74,194,L,94,67,9,11,20,37,-11,0,0,0,0,0,0,0,no,0.9972799999999999,0.26947654181063052,4
18021,Lukas Vomela,19,EURO,75,192,D,44,36,1,8,9,16,-6,0,0,0,0,0,0,0,no,3.290825000000001,0.035887290451617593,4
14856,Nathan Perkovich,19,EURO,77,216,R,0,35,1,7,8,23,-7,4,1,0,1,0,-2,0,no,2.6125210000000014,0.068336924474788022,4
13652,Jan Steber,19,EURO,75,203,C,60,72,17,16,33,45,-26,0,0,0,0,0,0,0,no,2.372226000000001,0.085315269594857038,4
14863,Matthew Ford,20,USA,73,207,R,0,60,37,31,68,60,-4,0,0,0,0,0,0,0,no,-0.23814399999999963,0.55925621667807202,4
13646,Gennadi Stolyarov,18,EURO,76,209,L,31,24,3,1,4,4,-2,0,0,0,0,0,0,0,no,3.147337000000001,0.041196336143557465,4
4284,Valtteri Tenkanen,19,EURO,71,183,C,62,37,4,6,10,4,-2,11,2,3,5,0,-2,0,no,2.8962510000000004,0.052339200992589617,4
16666,Alexandre Dulac-Lemelin,18,CAN,76,194,D,231,67,2,11,13,35,-17,3,0,0,0,0,-4,0,no,1.4401450000000002,0.19152289548518053,4
11920,Luke Beaverson,20,USA,76,207,D,0,57,1,6,7,141,-8,0,0,0,0,0,0,0,no,0.6830520000000007,0.33558046857951052,4
10612,Philip Gogulla,18,EURO,74,192,L,0,56,2,3,5,18,-5,9,0,2,2,29,0,0,no,2.0056810000000005,0.11860774262064215,4
9420,Nate Hagemo,19,USA,71,190,D,58,37,2,8,10,42,-3,0,0,0,0,0,0,0,no,0.9334400000000007,0.28222733453327575,4
1299,Christofer Lofberg,19,EURO,75,205,C,0,31,21,13,34,49,-1,0,0,0,0,0,0,0,no,3.115291000000001,0.042480904290801667,4
15596,Olivier Legault,19,CAN,77,238,L,224,55,1,3,4,131,-2,7,0,0,0,8,0,0,no,0.8179139999999995,0.30620663911769674,4
11594,J.D. Watt,18,CAN,74,214,R,141,66,6,7,13,213,-16,6,0,1,1,12,-4,0,no,0.6275490000000006,0.34806650213009382,4
4224,Janne Kolehmainen,19,EURO,75,218,L,0,48,4,5,9,34,-8,0,0,0,0,0,0,0,no,2.2658200000000015,0.093993572339569648,4
10433,Patrick Mcneill,18,CAN,72,201,D,75,66,7,26,33,31,-29,0,0,0,0,0,0,0,no,0.7976070000000004,0.31053763734540829,4
4126,Vyacheslav Trukhno,18,EURO,73,203,C,27,70,25,35,60,63,-4,0,0,0,0,0,0,0,no,1.6492800000000003,0.16120628337825835,4
9250,Juraj Mikus,18,EURO,74,201,C,24,85,24,38,62,70,-3,6,5,3,8,10,0,0,no,1.3073210000000004,0.21293548305748569,4
7537,Tommi Leinonen,18,EURO,74,201,D,0,43,9,11,20,20,-1,1,0,0,0,0,0,0,no,2.690205,0.063553816723935674,4
11309,Bobby Bolt,18,CAN,76,218,L,153,67,11,14,25,92,-2,0,0,0,0,0,0,0,no,0.7252650000000009,0.32623464937870544,4
1715,Fredrik Pettersson,18,EURO,70,179,R,0,53,16,19,35,66,-1,12,9,8,17,26,0,0,no,2.130061,0.10620920087887707,4
18010,Roman Derlyuk,19,EURO,75,198,D,0,51,0,3,3,74,-11,0,0,0,0,0,0,0,no,2.927400000000001,0.050815585311822599,4
11634,Jason Lynch,18,CAN,76,214,D,195,67,1,4,5,78,-13,0,0,0,0,0,0,0,no,1.335300000000001,0.20828403440210919,4
11650,Mike Gauthier,18,CAN,75,185,D,86,40,2,1,3,93,-10,13,0,0,0,18,-2,0,no,1.8803470000000009,0.13234902149131764,4
11646,John Flatters,18,CAN,73,174,D,170,53,0,2,2,117,-13,7,0,0,0,2,-2,0,no,2.0125070000000003,0.11789600862929349,4
19378,Derek Reinhart,18,CAN,74,209,D,0,67,2,9,11,198,-22,0,0,0,0,0,0,0,no,1.0861450000000001,0.25234489487277495,4
9354,Jean-Philippe Paquet,18,CAN,74,201,D,42,76,5,20,25,98,-1,4,1,2,3,2,-1,0,no,0.48791200000000057,0.38038557030465253,4
11327,Nick Tuzzolino,19,USA,78,225,D,131,67,2,20,22,128,-30,0,0,0,0,0,0,0,no,0.39424900000000096,0.40269486027907975,4
11586,Riley Emmerson,19,CAN,80,249,L,0,40,1,0,1,63,-4,0,0,0,0,0,0,0,no,1.1257439999999999,0.24494738558870702,4
9357,Adam Hobson,18,CAN,73,220,C,242,78,11,29,40,51,-5,0,0,0,0,0,0,0,no,0.17903700000000086,0.45535992833667976,4
18005,Scott Todd,19,CAN,76,214,D,0,54,0,3,3,155,-6,10,0,2,2,25,-1,0,no,0.9610950000000014,0.27665901120532349,4
18004,Myles Rumsey,19,CAN,74,203,D,156,57,2,4,6,102,-14,0,0,0,0,0,0,0,no,1.6306629999999998,0.16373955711240948,4
9341,Francois Bouchard,18,CAN,73,198,R,41,76,36,74,110,72,-8,4,1,0,1,6,-2,0,no,-0.6539229999999999,0.65789395643505344,4
9262,Denis Bodrov,20,EURO,73,205,D,65,41,2,5,7,44,-7,8,0,0,0,8,-1,0,no,2.608691,0.068581172552878281,4
3636,Robin Figren,18,EURO,71,187,R,29,69,22,25,47,120,-3,9,6,2,8,6,0,0,no,1.7874990000000008,0.14337962718651914,4
3696,Tony Lagerstrom,18,EURO,74,198,L,28,74,34,33,67,105,-1,5,1,2,3,14,0,0,no,1.4807709999999998,0.18531099254184399,4
12271,John Armstrong,18,CAN,75,212,C,51,65,14,23,37,75,-18,13,4,7,11,18,4,0,no,0.8395150000000017,0.30163694043423855,4
11114,Harrison Reed,18,CAN,73,187,R,71,68,26,24,50,50,-31,0,0,0,0,0,0,0,no,1.1056980000000003,0.2486737839700649,4
11233,James Delory,18,CAN,72,212,D,73,67,6,26,32,136,-22,0,0,0,0,0,0,0,no,0.5869860000000008,0.35732670428708707,4
12273,Kyle Medvec,18,USA,77,190,D,82,31,13,22,35,44,-2,0,0,0,0,0,0,0,no,1.48007,0.18541684643939896,4
8397,Niko Snellman,18,EURO,74,212,L,93,32,7,12,19,126,-5,9,2,5,7,68,0,0,no,2.0662730000000007,0.11241838360160755,4
11673,Ben Wright,18,CAN,74,196,D,59,55,5,13,18,79,-2,6,3,5,8,12,2,0,no,1.3657540000000004,0.20330671787330934,4
3724,Niclas Andersen,18,EURO,73,207,D,41,80,7,13,20,294,-3,2,0,0,0,10,0,0,no,1.7558980000000002,0.14730483103206329,4
10613,Felix Schutz,19,EURO,71,196,C,220,86,26,44,70,75,-7,0,0,0,0,0,0,0,no,1.3993510000000007,0.1979191181376769,4
12281,David Meckler,19,USA,72,183,C,205,31,7,3,10,28,-12,0,0,0,0,0,0,0,no,1.7350820000000007,0.14993868988353481,4
11413,Nick Sucharski,19,CAN,73,176,L,140,36,2,5,7,18,-2,0,0,0,0,0,0,0,no,2.0869140000000006,0.11037523239161075,4
10610,Tomas Zaborsky,19,EURO,73,201,L,85,51,39,23,62,22,-1,7,10,5,15,2,0,0,no,2.5601450000000012,0.071747884645837631,4
3703,Kim Johansson,18,EURO,74,205,C,86,71,6,15,21,73,-3,6,1,0,1,16,0,0,no,1.745613,0.14860138172278414,4
8395,Juuso Puustinen,18,EURO,73,196,R,53,62,24,16,40,108,-2,5,0,0,0,0,-3,0,no,1.9896330000000007,0.12029569469906268,4
8392,Jan-Mikael Juutilainen,18,EURO,71,183,C,24,79,23,35,58,69,-1,10,6,7,13,4,0,0,no,1.6539760000000006,0.16057230561892671,4
9349,Levi Nelson,18,CAN,71,185,C,136,70,21,17,38,73,-16,4,0,0,0,4,-2,0,no,0.991208000000001,0.27067354107349495,4
12653,Julian Walker,20,EURO,74,207,C,0,45,4,2,6,47,-1,5,1,0,1,6,0,0,no,2.5846949999999995,0.070129943192825409,4
9273,Constantin Braun,18,EURO,75,196,D,132,33,15,13,28,36,-3,1,1,0,1,6,0,0,no,3.3644960000000013,0.033423668048524452,4
11696,Dane Crowley,19,CAN,74,209,D,232,71,1,20,21,149,-15,4,0,2,2,23,-5,0,no,0.5435650000000004,0.36735866280092389,4
9592,Alexander Bumagin,19,EURO,72,190,L,0,40,9,12,21,28,-1,8,0,3,3,4,-3,0,no,2.3174730000000006,0.089686156252514221,4
12261,Chris Frank,20,USA,73,229,D,0,38,2,2,4,127,-19,0,0,0,0,0,0,0,no,0.6318490000000001,0.3470914009672752,4
12259,Matt Marquardt,19,CAN,74,223,L,186,68,16,9,25,69,-4,20,5,3,8,12,0,0,no,0.3186129999999998,0.42101380751991535,4
11642,Evan Fuller,18,CAN,74,192,C,0,56,2,5,7,87,-6,5,0,0,0,7,-1,0,no,1.2463480000000005,0.22333295765913369,4
11648,Lukas Zeliska,18,EURO,72,212,C,40,36,9,4,13,91,-3,7,4,1,5,22,1,0,no,2.558876,0.0718324461491089,4
4575,Viktor Gibbs Sjodin,18,EURO,72,225,R,136,52,16,9,25,95,-1,0,0,0,0,0,0,0,no,1.9567670000000008,0.12381735845563112,4
12160,Benjamin Breault,18,CAN,70,190,C,57,68,30,38,68,60,-20,4,0,2,2,4,0,0,no,0.5404999999999999,0.3680712771882827,4
9344,Logan Pyett,18,CAN,70,198,D,130,78,11,38,49,99,-16,6,1,6,7,12,2,0,no,0.176686,0.45594305434414023,4
12504,Logan Macmillan,18,CAN,73,176,D,42,68,20,35,55,82,-5,12,9,11,20,6,8,0,no,1.52216,0.17914366862095657,4
12512,Josh Godfrey,19,CAN,74,205,D,141,68,24,33,57,80,-2,13,9,5,14,18,-3,0,no,0.5576489999999995,0.36409161006688096,4
11402,Keven Veilleux,18,CAN,77,214,C,33,72,20,36,56,53,-6,6,1,5,6,4,0,0,no,0.42201200000000083,0.39603539659085957,4
11391,Olivier Fortier,18,CAN,71,168,C,44,75,28,37,65,28,-9,0,0,0,0,0,0,0,no,0.8034650000000007,0.30928481009516534,4
12519,Garrett Klotz,19,CAN,77,234,L,0,63,2,2,4,107,-6,0,0,0,0,0,0,0,no,0.5990880000000004,0.35455237270764423,4
11129,Maxime Tanguay,19,CAN,71,176,C,60,54,24,36,60,32,-14,0,0,0,0,0,0,0,no,1.2693200000000007,0.21937367909634778,4
11244,Bryan Cameron,18,CAN,71,185,C,43,60,33,25,58,50,-6,15,4,8,12,15,3,0,no,1.0587700000000009,0.25754457945265491,4
12535,Travis Erstad,19,USA,75,181,R,97,28,22,0,0,4,-7,3,1,0,1,0,-3,0,no,1.6504500000000004,0.16104814006594653,4
12536,Justin Mccrae,19,CAN,73,185,C,71,61,16,33,49,98,-3,0,0,0,0,0,0,0,no,1.0649360000000008,0.25636730921265677,4
11128,Maxim Grachyov,19,EURO,71,203,L,46,70,35,42,77,88,-7,0,0,0,0,0,0,0,no,1.303363000000001,0.21359957363714666,4
12558,Ben Ryan,19,USA,71,190,C,37,59,22,42,64,66,-2,8,3,5,8,8,2,0,no,-0.13841399999999918,0.53454835989413774,4
11052,Mark Santorelli,19,CAN,73,187,R,0,72,29,53,82,46,-5,5,2,3,5,2,-6,0,no,-0.14371099999999992,0.53586604323175335,4
4407,Mario Kempe,19,EURO,72,185,R,50,62,23,19,42,51,-19,4,0,0,0,2,-2,0,no,2.2201870000000006,0.097952280178276036,4
12533,Juraj Mikus,19,EURO,76,185,D,27,71,9,18,27,76,-2,15,2,1,3,10,-1,0,no,2.1583780000000004,0.10355092189106514,4
13837,Mickey Renaud,19,CAN,74,216,C,110,68,22,32,54,76,-27,0,0,0,0,0,0,0,no,0.7219820000000007,0.3269566824239718,4
13965,Ilya Kablukov,19,EURO,74,194,C,0,66,10,25,35,38,-2,2,0,0,0,0,0,0,no,1.9830040000000002,0.12099897386152608,4
12170,Jean-Simon Allard,18,CAN,73,181,C,54,69,12,38,50,47,-30,4,0,1,1,4,-4,0,no,0.7283759999999998,0.3255512041587823,4
17843,Randy Cameron,18,CAN,71,194,C,129,70,17,22,39,44,-21,7,1,1,2,0,0,0,no,0.8008410000000011,0.30984564956567151,4
13667,Michael Neal,18,CAN,74,187,L,153,52,4,4,8,25,-6,15,0,1,1,6,-1,0,no,1.2729410000000008,0.21875421708713305,4
13632,Richard Greenop,18,CAN,76,231,C,0,48,3,9,12,149,-7,0,0,0,0,0,0,0,no,1.0777880000000013,0.25392484531985066,4
11401,Zack Torquato,18,CAN,72,194,C,61,71,30,42,72,95,-25,0,0,0,0,0,0,0,no,0.6730480000000006,0.33781467893555933,4
11239,Corey Syvret,18,CAN,74,216,D,0,61,5,11,16,61,-11,4,0,0,0,2,-1,0,no,0.6769110000000008,0.33695108372554128,4
13606,Josh Kidd,19,CAN,76,220,D,79,64,9,18,27,96,-36,0,0,0,0,0,0,0,no,1.1950390000000009,0.23235892624379442,4
12171,Matt Fillier,19,CAN,72,174,L,49,63,18,18,36,118,-28,4,0,1,1,2,0,0,no,1.4012259999999999,0.19762163583027595,4
12542,David Skokan,19,EURO,72,183,C,40,58,14,23,37,84,-3,0,0,0,0,0,0,0,no,2.4553030000000007,0.079051614911565565,4
12556,Simon Lacroix,18,CAN,73,172,D,148,60,11,27,38,66,-11,4,0,2,2,6,0,0,no,1.5035710000000009,0.18189352570829229,4
14389,Danny Hobbs,18,CAN,71,192,C,147,60,10,11,21,36,-28,4,0,2,2,2,-2,0,no,1.2869680000000008,0.21636645040377217,4
13929,Ryan Molle,18,CAN,74,207,D,0,61,1,4,5,52,-15,6,1,0,1,8,0,0,no,0.9587870000000001,0.27712112340231448,4
15705,Josh Brittain,18,CAN,77,227,L,114,75,28,24,52,110,-13,0,0,0,0,0,0,0,no,0.4642740000000005,0.38597240330830068,4
12570,Jyri Niemi,18,EURO,74,207,D,29,49,14,20,34,57,-1,0,0,0,0,0,0,0,no,2.3929780000000003,0.08370972876326177,4
19045,Mathieu Brodeur,18,CAN,78,216,D,95,69,1,6,7,27,-1,11,0,0,0,6,-2,0,no,0.7029410000000004,0.33116049311545781,4
19076,Jordon Southorn,18,CAN,73,185,D,75,69,12,19,31,70,-10,4,0,1,1,4,-5,0,no,0.8581640000000004,0.29772308134800995,4
14431,Nathan Moon,18,CAN,71,194,R,118,68,35,42,77,79,-25,0,0,0,0,0,0,0,no,0.5504420000000011,0.36576186769202479,4
12120,Chris Doyle,18,CAN,72,194,C,80,63,27,36,63,81,-18,4,1,5,6,6,-3,0,no,0.7700330000000006,0.31647196774422554,4
19224,Kory Nagy,19,CAN,70,194,C,0,57,5,12,17,47,-2,15,6,3,9,4,4,0,no,0.8986469999999996,0.28932861862829024,4
11607,Joel Broda,19,CAN,72,196,C,58,73,30,23,53,74,-1,6,1,1,2,0,-6,0,no,0.38283200000000006,0.40544403509574201,4
19050,Julien Demers,19,CAN,74,218,D,64,65,5,28,33,94,-5,4,0,2,2,0,-3,0,no,0.2811460000000007,0.43017284131415362,4
19070,Kyle Decoste,18,CAN,73,176,R,0,66,10,12,22,48,-9,5,0,0,0,2,0,0,no,1.010319,0.266917426588269,4
6251,Mats Frshaug,20,EURO,74,214,C,0,65,23,27,50,65,-2,5,3,4,7,2,0,0,no,1.8175820000000003,0.13972426682022984,4
3706,Jonathan Carlsson,20,EURO,74,187,D,64,71,8,9,17,45,-8,4,2,0,2,0,0,0,no,2.535996,0.073372938184630962,4
19233,Nick Crawford,18,CAN,73,187,D,0,68,4,16,20,58,-1,4,1,1,2,2,-1,0,no,0.8159710000000009,0.30661957342523538,4
19232,Jeff Foss,20,USA,74,201,D,0,38,1,3,4,28,-5,0,0,0,0,0,0,0,no,0.9957000000000009,0.26978769219294541,4
13783,Joel Chouinard,18,CAN,73,187,D,171,69,7,28,35,95,-13,6,2,0,2,4,-4,0,no,0.852082,0.29899629297062696,4
19231,Ryley Grantham,20,CAN,75,207,C,0,66,10,9,19,163,-6,6,0,0,0,8,-4,0,no,0.7611040000000009,0.31840662386633395,4
14867,Garrett Roe,20,USA,68,181,C,0,39,18,27,45,55,-8,0,0,0,0,0,0,0,no,0.5159330000000001,0.37380372502388254,4
19151,Tim Billingsley,18,CAN,74,201,D,0,68,5,22,27,95,-8,2,0,0,0,2,-2,0,no,0.5898810000000003,0.35666215889715963,4
19063,Mark Goggin,18,USA,71,185,C,142,26,16,22,38,12,-3,0,0,0,0,0,0,0,no,1.2026730000000012,0.2310000460056352,4
17498,Nick Pryor,18,USA,72,185,D,0,60,3,11,14,12,-2,0,0,0,0,0,0,0,no,0.33278400000000086,0.41756338766107548,4
8464963,Lance Ward,20,CAN,75,214,R,0,71,8,25,33,233,-7,5,0,0,0,16,0,209,yes,0.13627300000000103,0.46598437383321584,4
8465016,Scott Parker,20,USA,77,240,R,0,71,30,22,52,243,-4,7,6,0,6,23,0,252,yes,-0.6780439999999986,0.66330199874701234,4
8465165,Evgeny Korolev,20,EURO,73,214,D,0,64,9,31,40,75,-15,15,2,7,9,29,0,42,yes,1.297044,0.21466292725279545,4
8467904,Charlie Stephens,20,CAN,76,225,C,0,67,38,38,76,53,-1,4,0,2,2,2,0,8,yes,0.26811900000000116,0.43336893594120207,4
8470123,Cam Janssen,18,USA,72,215,R,0,64,5,17,22,268,-7,10,0,0,0,13,0,163,yes,-0.695775,0.66725037056159997,4
8470299,Erik Christensen,19,CAN,73,200,C,46,70,22,36,58,68,-4,4,0,0,0,4,0,217,yes,0.35035999999999995,0.41329512474350777,4
8470329,Chris Campoli,20,CAN,72,200,D,0,67,20,46,66,66,-3,8,0,6,6,16,-3,397,yes,-0.11316599999999966,0.52826134558953708,4
8470659,Masi Marjamaki,20,EURO,74,184,L,0,57,14,32,46,61,-6,5,1,2,3,5,0,1,yes,2.1383910000000004,0.10542103388434614,4
8470899,Triston Grant,20,CAN,73,211,L,0,69,10,8,18,267,-15,11,1,1,2,33,0,11,yes,0.285281,0.42915954689750918,4
8471256,Michael Funk,18,CAN,76,199,D,39,78,3,26,29,88,-9,5,0,1,1,6,0,9,yes,0.5338590000000004,0.36961728817343781,4
8471273,Brandon Dubinsky,18,USA,74,218,C,83,71,30,48,78,137,-4,5,0,2,2,6,0,316,yes,-0.7607080000000003,0.68150742851129675,4
8471274,Alex Goligoski,19,USA,71,185,D,143,36,25,33,58,22,-5,0,0,0,0,0,0,200,yes,0.9044500000000009,0.28813688015057198,4
8471281,Adam Berti,18,CAN,75,205,L,22,73,18,31,49,70,-2,7,0,2,2,4,-5,2,yes,-0.09787399999999967,0.52444898606044821,4
8471310,Dustin Boyd,18,CAN,72,187,C,68,72,18,20,38,40,-5,10,2,2,4,8,0,220,yes,0.6695450000000013,0.33859873039449151,4
8471311,Tyler Kennedy,18,CAN,71,185,C,84,63,16,26,42,28,-4,0,0,0,0,0,0,266,yes,0.8889160000000008,0.29133357762433293,4
8471324,Liam Reddox,18,CAN,71,178,L,102,75,37,34,71,30,-7,0,0,0,0,0,0,100,yes,0.5892910000000009,0.35679754835837929,4
8471346,Kris Versteeg,18,CAN,71,176,R,0,75,16,35,51,89,-5,0,0,0,0,0,0,250,yes,0.318587000000001,0.42102014532364657,4
8471358,Bryan Young,18,CAN,73,191,D,57,60,0,8,8,63,-18,0,0,0,0,0,0,17,yes,1.4244950000000003,0.19395787642251244,4
8471388,Patrick Kaleta,18,USA,73,198,R,161,67,14,14,28,124,-6,0,0,0,0,0,0,204,yes,0.19492600000000032,0.45142221672570615,4
8471413,Mike Vernace,18,CAN,72,216,D,0,35,4,13,17,16,-1,11,2,3,5,8,-4,22,yes,0.7443890000000006,0.32204513683380354,4
8471428,Pierre-Luc Letourneau-Leblond,19,CAN,73,218,R,0,62,2,3,5,198,-9,4,0,0,0,6,0,37,yes,0.5512090000000007,0.36558395726353859,4
8471490,Adam Cracknell,19,CAN,75,220,R,0,72,26,35,61,63,-2,4,1,1,2,2,0,24,yes,-0.10946099999999875,0.52733795915664561,4
8471698,T.J. Oshie,19,USA,72,189,R,43,42,40,64,104,28,-2,0,0,0,0,0,0,262,yes,-0.1404599999999993,0.53505738165244077,4
8471700,Matt Pelech,18,CAN,76,230,R,41,31,1,5,6,74,-4,0,0,0,0,0,0,5,yes,1.3184680000000006,0.21107329127564201,4
8471701,Joe Finley,18,USA,80,245,D,32,55,3,10,13,181,-18,0,0,0,0,0,0,5,yes,0.4458400000000009,0.39035029733786414,4
8471719,Matt Kassian,19,CAN,76,240,L,103,69,3,3,6,172,-11,6,1,2,3,14,0,28,yes,0.31910900000000153,0.42089290671296953,4
8471724,Kris Letang,18,CAN,72,201,D,44,76,15,21,36,99,-16,0,0,0,0,0,0,350,yes,0.6003650000000007,0.35426019196670089,4
8471728,Brodie Dupont,18,CAN,74,210,L,77,70,14,11,25,111,-4,12,2,8,10,21,0,1,yes,0.39172800000000074,0.40330138918355052,4
8471742,Cody Franson,18,CAN,77,224,D,61,64,2,11,13,44,-10,4,0,1,1,0,0,198,yes,0.8417720000000002,0.30116171161646987,4
8471752,Marc-Andre Gragnani,18,CAN,75,205,D,94,74,10,32,42,48,-16,0,0,0,0,0,0,73,yes,0.6173300000000009,0.35038894453581787,4
